Radius (Earth Radii) | Density (g cm^-3) | Pressure (Mbar) | Temperature (K) | Mass (Earth Masses)
0.6310	2.358e+01	2.017e+01	5493.873	1.171882
0.6326	2.356e+01	2.010e+01	5493.873	1.179915
0.6341	2.353e+01	2.004e+01	5493.873	1.187979
0.6357	2.350e+01	1.997e+01	5493.873	1.196074
0.6373	2.348e+01	1.990e+01	5493.873	1.204200
0.6388	2.345e+01	1.983e+01	5493.873	1.212357
0.6404	2.342e+01	1.976e+01	5493.873	1.220544
0.6420	2.340e+01	1.969e+01	5493.873	1.228762
0.6435	2.337e+01	1.963e+01	5493.873	1.237011
0.6451	2.334e+01	1.956e+01	5493.873	1.245291
0.6467	2.332e+01	1.949e+01	5493.873	1.253601
0.6482	2.329e+01	1.942e+01	5493.873	1.261943
0.6498	2.326e+01	1.935e+01	5493.873	1.270314
0.6514	2.323e+01	1.928e+01	5493.873	1.278717
0.6530	2.321e+01	1.921e+01	5493.873	1.287150
0.6545	2.318e+01	1.914e+01	5493.873	1.295614
0.6561	2.315e+01	1.908e+01	5493.873	1.304108
0.6577	2.312e+01	1.901e+01	5493.873	1.312633
0.6592	2.310e+01	1.894e+01	5493.873	1.321189
0.6608	2.307e+01	1.887e+01	5493.873	1.329775
0.6624	2.304e+01	1.880e+01	5493.873	1.338392
0.6639	2.301e+01	1.873e+01	5493.873	1.347039
0.6655	2.299e+01	1.866e+01	5493.873	1.355717
0.6671	2.296e+01	1.859e+01	5493.873	1.364425
0.6687	2.293e+01	1.852e+01	5493.873	1.373163
0.6702	2.290e+01	1.845e+01	5493.873	1.381932
0.6718	2.287e+01	1.839e+01	5493.873	1.390731
0.6734	2.284e+01	1.832e+01	5493.873	1.399561
0.6749	2.282e+01	1.825e+01	5493.873	1.408420
0.6765	2.279e+01	1.818e+01	5493.873	1.417310
0.6781	2.276e+01	1.811e+01	5493.873	1.426231
0.6796	2.273e+01	1.804e+01	5493.873	1.435181
0.6812	2.270e+01	1.797e+01	5493.873	1.444162
0.6828	2.267e+01	1.790e+01	5493.873	1.453172
0.6844	2.265e+01	1.783e+01	5493.873	1.462213
0.6859	2.262e+01	1.776e+01	5493.873	1.471284
0.6875	2.259e+01	1.769e+01	5493.873	1.480385
0.6891	2.256e+01	1.762e+01	5493.873	1.489515
0.6906	2.253e+01	1.755e+01	5493.873	1.498676
0.6922	2.250e+01	1.748e+01	5493.873	1.507867
0.6938	2.247e+01	1.741e+01	5493.873	1.517087
0.6953	2.244e+01	1.734e+01	5493.873	1.526337
0.6969	2.241e+01	1.727e+01	5493.873	1.535617
0.6985	2.238e+01	1.720e+01	5493.873	1.544927
0.7000	2.235e+01	1.713e+01	5493.873	1.554266
0.7016	2.232e+01	1.707e+01	5493.873	1.563635
0.7032	2.230e+01	1.700e+01	5493.873	1.573034
0.7048	2.227e+01	1.693e+01	5493.873	1.582462
0.7063	2.224e+01	1.686e+01	5493.873	1.591920
0.7079	2.221e+01	1.679e+01	5493.873	1.601407
0.7095	2.218e+01	1.672e+01	5493.873	1.610923
0.7110	2.215e+01	1.665e+01	5493.873	1.620469
0.7126	2.212e+01	1.658e+01	5493.873	1.630044
0.7142	2.209e+01	1.651e+01	5493.873	1.639648
0.7157	2.206e+01	1.644e+01	5493.873	1.649282
0.7173	2.203e+01	1.637e+01	5493.873	1.658945
0.7189	2.200e+01	1.630e+01	5493.873	1.668636
0.7205	2.197e+01	1.623e+01	5493.873	1.678357
0.7220	2.194e+01	1.616e+01	5493.873	1.688107
0.7236	2.191e+01	1.609e+01	5493.873	1.697886
0.7252	2.187e+01	1.602e+01	5493.873	1.707693
0.7267	2.184e+01	1.595e+01	5493.873	1.717530
0.7283	2.181e+01	1.588e+01	5493.873	1.727395
0.7299	2.178e+01	1.581e+01	5493.873	1.737289
0.7314	2.175e+01	1.574e+01	5493.873	1.747211
0.7330	2.172e+01	1.567e+01	5493.873	1.757162
0.7346	2.169e+01	1.560e+01	5493.873	1.767142
0.7361	2.166e+01	1.553e+01	5493.873	1.777150
0.7377	2.163e+01	1.546e+01	5493.873	1.787186
0.7393	2.160e+01	1.539e+01	5493.873	1.797251
0.7409	2.157e+01	1.532e+01	5493.873	1.807344
